dt,id,name,lat,lon,t,rt,dp,vsby,wdir,wspd,gdir,gspd
2022-11-14 12:59:56,10,US12MM6149 Edwardsburg,41.788123,-86.127571,38,NA,26,10,189,5,174,11
2022-11-14 12:57:40,11,Escanaba River Bridge,45.794878,-87.07607,36,41,19,12,199,3,239,9
2022-11-14 14:00:02,12,ESS#4 Sherman,44.445858,-85.698384,34,NA,24,10,NA,NA,NA,NA
2022-11-14 13:00:01,13,M79MM0495 Hastings,42.610004,-85.263515,37,NA,25,10,110,3,138,8
2022-11-14 13:00:03,14,I94MM1083B Marshall,42.297782,-84.999126,36,NA,24,10,199,3,220,6
2022-11-14 13:59:59,15,Covington Site 6,46.41708,-88.4935,31,NA,21,10,157,4,168,9
2022-11-14 14:00:00,16,Manistique T21,45.96703814,-86.20269854,34,40,24,NA,162,2,197,5
2022-11-14 12:59:58,17,I69MM0088 Coldwater,41.877648,-84.990414,36,NA,21,7,163,2,165,6
2022-11-14 14:00:03,18,South Haven - i196mm0200,42.404641,-86.25104,35,NA,24,10,117,5,124,8
2022-11-14 13:58:29,19,US31MM0470 Holland,42.751002,-86.118785,34,NA,26,10,139,8,141,10
2022-11-14 13:59:56,20,US131MM1412 Constantine,41.816024,-85.662682,36,NA,24,10,174,5,169,8
2022-11-14 14:00:04,22,US131MM0610 Wayland,42.62936,-85.662635,37,NA,24,10,196,6,197,9
2022-11-14 14:00:03,24,T15 Trenary ESS,46.15847333,-86.97997464,33,NA,20,10,126,3,137,8
2022-11-14 13:59:34,25,Dafter T26,46.37466667,-84.4344333,31,NA,21,10,15,2,37,5
2022-11-14 12:59:26,26,MI-02 Glennie,44.4511,-83.6886,38,NA,14,12,280,3,275,6
2022-11-14 14:00:05,27,Golden Lake,46.16046,-88.87984,26,33,14,6,144,5,150,10
2022-11-14 13:00:02,28, ESS #7 Kwalloon Lake US131MM0122,45.28292,-84.939561,33,40,22,7,NA,NA,NA,NA
2022-11-14 14:00:03,29,I94MM0006B New Buffalo,41.767521,-86.739658,41,NA,24,10,130,4,113,11
2022-11-14 13:59:58,30,Arnheim T6,46.9534,-88.453,30,NA,26,7,143,0,338,1
2022-11-14 12:59:58,32,ESS 2 Cadillac South,44.166987,-85.438533,33,NA,23,6,203,3,213,5
2022-11-14 13:00:02,33,ESS 2 Merriweather,46.54878,-89.62556,28,NA,22,3/4,160,4,191,11
2022-11-14 13:59:59,34,M134MM0169 Cedarville,45.9995,-84.36333,34,46,22,NA,166,4,186,8
2022-11-14 12:59:56,36,Reed City,43.88729,-85.52686,36,NA,22,3,90,3,143,6
2022-11-14 13:00:02,37,T2 Rockland,46.7249,-89.1509,28,NA,21,10,172,7,174,13
2022-11-14 14:00:06,38,Site 7 Newberry,46.30378,-85.26,NA,45,23,NA,NA,NA,NA,NA
2022-11-14 12:59:58,39,I94MM0340B Benton Harbor,42.132851,-86.370088,36,NA,24,4,116,4,136,10
2022-11-14 14:00:02,40,ESS 1 I-75 at Levering Rd,45.63515,-84.635192,34,43,24,10,8,NA,8,3
2022-11-14 14:00:02,42,Site 4 Watersmeet,46.26303,-89.17819,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 12:58:12,43,M94MM0001 Shingleton,46.33225,-86.46589,33,NA,23,NA,136,2,110,7
2022-11-14 14:00:04,44,T4 Nisula,46.7658,-88.9452,29,NA,23,10,88,1,112,4
2022-11-14 13:00:02,45,MI-01 Brevort,46.00841,-85.00555,34,46,20,NA,209,5,222,10
2022-11-14 13:00:08,46,ESS 8 - Paradise,46.60047,-85.22383,30,35,27,10,55,1,106,7
2022-11-14 14:00:05,48,MI-02 Kalkaska,44.7166,-85.1906,34,NA,18,12,160,4,150,8
2022-11-14 13:00:06,49,I94MM0460 Hartford,42.192917,-86.1657,37,NA,25,10,195,4,209,9
2022-11-14 14:00:04,50,US41MM0001 Phoenix,47.38878,-88.27761,29,NA,23,1/8,118,4,127,11
2022-11-14 13:00:05,51,Site # 2 - Maple City,44.8063,-85.8963,34,NA,24,12,360,2,222,5
2022-11-14 14:00:08,52,Eastport,45.1074,-85.3521,34,NA,23,10,150,4,159,6
2022-11-14 13:59:59,53,DeTour,45.97233,-84.08558,33,NA,22,10,204,1,284,3
2022-11-14 13:00:08,54,West Branch,44.24511,-84.22731,35,NA,18,7,245,1,261,4
2022-11-14 13:00:03,56,MI-01 Rapid River,45.9261,-86.9837,34,49,18,10,187,4,172,8
2022-11-14 13:00:07,57,MI-02 Elmira,45.075,-84.8982,33,NA,18,10,35,4,65,2
2022-11-14 13:00:07,58,Lachine,45.0675,-83.7169,35,NA,23,7,15,3,39,4
2022-11-14 13:00:08,61,Ludington,43.95574,-86.33909,36,NA,26,7,75,2,115,5
2022-11-14 13:00:02,62,Twin Lakes,46.88494,-88.8637,28,NA,22,NA,104,2,131,6
2022-11-14 14:00:04,64,ESS Site 10 Ontonagon,46.86689,-89.31436,31,39,20,10,103,3,93,9
2022-11-14 14:00:06,65,MI-01 Harvey,46.48812,-87.23149,34,35,17,4,190,1,168,8
2022-11-14 14:00:05,66,MI-02 Curran,44.7265,-83.8083,37,NA,11,10,120,3,157,8
2022-11-14 13:00:10,67,St. Ignace,45.89735,-84.74475,34,42,NA,NA,NA,NA,NA,NA
2022-11-14 13:00:03,68,T17 Sundell,46.34745833,-87.11594722,31,NA,26,10,104,0,89,3
2022-11-14 13:00:27,69,WELLSTON ESS SIte #7,44.2227,-85.8053,36,NA,24,12,245,6,231,3
2022-11-14 13:00:05,70,MI-01 Engadine,46.10089,-85.6178,34,44,17,2 1/2,56,1,102,6
2022-11-14 13:00:03,71,Michigamme,46.53887,-88.12978,30,NA,15,12,128,2,135,7
2022-11-14 13:00:04,72,Trout Creek T3,46.47888,-88.99046,28,NA,22,2,141,2,169,9
2022-11-14 13:59:58,76,St12 Cedar River,45.55023131,-87.26991195,35,NA,19,10,152,2,120,6
2022-11-14 13:00:06,79,Cooks,45.9096,-86.48062,35,44,22,NA,217,2,202,6
2022-11-14 12:59:58,81,T5 Calumet,47.21913,-88.458,27,30,26,1/2,83,2,93,4
2022-11-14 14:00:12,82,Wakefield,46.4773,-89.9519,25,NA,22,5,113,4,107,11
2022-11-14 13:00:06,83,Gwinn,46.27616,-87.41586,NA,38,20,NA,137,3,154,7
2022-11-14 14:00:04,84,Rudyard,46.18625,-84.56087,34,42,6,6,107,0,183,5
2022-11-14 13:00:03,85,Hermansville,45.75189,-87.6825,33,42,17,10,183,1,196,5
2022-11-14 14:00:04,86,T9 Republic,46.25009,-88.01069,30,NA,18,10,190,2,211,7
2022-11-14 12:59:56,87,Presque Isle # 32,45.331,-83.5754,33,NA,28,12,55,3,77,6
2022-11-14 12:59:59,88,Silver City,46.83028,-89.56828,33,NA,22,5,160,3,153,9
2022-11-14 13:00:00,89,T22 Blaney Park,46.1006,-85.9267,34,NA,20,10,77,1,160,3
2022-11-14 13:00:03,90,I94MM0844B Galesburg,42.271174,-85.441124,38,NA,25,10,186,2,181,7
2022-11-14 12:59:55,91,Gaylord West AWS#1,45.061387,-84.782222,NA,41,NA,NA,NA,NA,NA,NA
2022-11-14 13:48:39,92,Cut River Bridge,46.044314,-85.12423,35,NA,25,NA,151,3,148,6
2022-11-14 13:59:54,94,Kalamazoo,42.23807,-85.677811,36,NA,23,12,NA,NA,NA,NA
2022-11-14 13:00:05,95,Fife Lake,44.5123,-85.4022,33,NA,26,10,60,3,60,5
2022-11-14 14:00:08,96,MANISTEE Site # 8,44.2198,-86.3088,36,NA,32,7,95,1,73,4
2022-11-14 13:00:27,97,MI-03 US-31 at 31BR,43.25075,-86.20448,37,42,23,12,NA,NA,NA,NA
2022-11-14 12:58:48,98,MI-03 Coopersville,43.05335,-85.90804,36,45,23,12,170,7,178,12
2022-11-14 13:00:13,99,MI-03 US-31 at I-96,43.17153,-86.20579,36,42,23,12,356,7,348,10
2022-11-14 12:59:59,103,I-75 @ Square Lake Road,42.614312,-83.233604,38,44,19,NA,250,3,257,8
2022-11-14 13:00:06,110,Escanaba River Bridge,45.794878,-87.07607,36,42,19,12,198,3,215,8
2022-11-14 13:00:00,121,MDOT site,44.7556,-85.51966,37,40,26,12,218,2,243,5
2022-11-14 13:00:11,124,ESS 1 MM-22 AT NORTH EAGLE HWY,45.05765,-85.69938,35,76,26,12,100,2,90,6
2022-11-14 13:00:07,125,ESS 2 - M-32 AT COUNTY RD 491,44.96178,-84.28186,34,48,17,12,NA,NA,NA,NA
2022-11-14 13:00:03,126,ESS 3  I-75 NORTH OF EXIT 215,44.28402,-84.32824,NA,42,NA,NA,NA,NA,NA,NA
2022-11-14 14:00:04,127,BDWS BRIDGE 1 - E 50 RD - US 131 M-MM 174.2,44.17932,-85.42504,NA,35,NA,NA,NA,NA,NA,NA
2022-11-14 14:00:07,128,B-2  M115 at N River Road,43.979868,-85.083738,33,47,22,12,179,2,211,5
2022-11-14 14:00:08,132,B-3  M-20 at Costabella Ave,43.595634,-85.085774,35,43,21,12,202,3,204,9
2022-11-14 13:00:07,133,B-8  US-10 at M-47,43.59716,-84.139437,35,42,22,12,241,1,236,4
2022-11-14 13:00:03,134,B-15,43.177376,-83.769255,36,45,19,12,305,1,272,6
2022-11-14 12:58:16,135,B-17,42.80168,-83.730006,36,46,16,12,327,2,318,7
2022-11-14 14:00:02,136,B-19,43.009118,-83.679774,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 13:00:02,137,B-21  I-69 at M-24,43.024745,-83.322205,NA,36,NA,NA,NA,NA,NA,NA
2022-11-14 14:00:08,138,B-22 WB I-69 Rest Area W of Capac,42.992582,-82.959523,35,42,17,12,190,1,118,4
2022-11-14 14:00:22,139, B-27 I-75 at Zilwaukee Bridge,43.48901,-83.925009,36,42,22,12,340,2,14,6
2022-11-14 13:00:07,140,B-99 I-675 at Henry Marsh Bridge,43.440276,-83.948587,36,43,22,12,327,1,320,5
2022-11-14 12:59:59,141,M-1,42.774375,-83.526573,36,46,14,12,310,2,334,5
2022-11-14 14:00:06,142,M-2,42.868855,-83.295864,34,43,16,12,181,1,333,4
2022-11-14 13:59:57,143,M-5,42.477155,-83.113198,37,45,18,NA,NA,NA,NA,NA
2022-11-14 13:59:59,144,M-1,42.707172,-82.774397,37,44,18,12,182,1,168,4
2022-11-14 12:58:04,145,M-1,42.367718,-83.545674,37,48,17,12,165,1,230,6
2022-11-14 14:00:11,146,M-9,42.341591,-83.4415,37,44,18,12,31,1,77,6
2022-11-14 13:00:00,147,M-9,42.275913,-83.160324,38,48,18,12,198,5,198,11
2022-11-14 12:59:57,149,M-11,42.21912,-83.54002,38,46,19,NA,NA,NA,NA,NA
2022-11-14 12:59:55,150,M-13,42.640709,-83.239648,37,45,17,NA,NA,NA,NA,NA
2022-11-14 12:59:55,151,M-14,42.453832,-83.430961,38,45,18,NA,NA,NA,NA,NA
2022-11-14 12:59:59,152,M-18,42.555847,-82.859558,36,49,20,12,171,4,178,8
2022-11-14 14:00:02,153,M-19,42.496231,-82.918015,37,NA,19,12,169,3,148,8
2022-11-14 12:59:55,154,M-22,42.187557,-83.243858,38,NA,18,NA,NA,NA,NA,NA
2022-11-14 12:58:26,155,M-24,42.383812,-83.478035,NA,NA,NA,12,NA,NA,NA,NA
2022-11-14 13:00:05,156,I75N @ Crooks,42.605172,-83.170011,38,47,17,12,272,2,279,8
2022-11-14 14:00:08,157,I75S-MM060.1,42.4604209,-83.1060032,39,50,18,12,44,2,358,9
2022-11-14 13:59:55,1,I75MM2638-ESS,44.785642,-84.715639,NA,NA,NA,10,NA,NA,NA,NA
2022-11-14 14:59:56,2,I75SMM2834-RPU,45.0549111,-84.6885,NA,42,NA,10,NA,NA,NA,NA
2022-11-14 13:59:56,4,Kalaska East M-72 at Sunset Trail,44.713161,-84.979797,34,NA,19,NA,NA,NA,NA,NA
2022-11-14 13:59:55,5,Interlochen ESS#5,44.658686,-85.815533,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 13:59:58,7,AWS #2 I-75 at Trowbridge,45.229483,-84.587187,35,37,19,NA,NA,NA,NA,NA
2022-11-14 13:59:56,9,Negaune,46.5346,-87.5278,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 14:59:57,10,US12MM6149 Edwardsburg,41.788123,-86.127571,38,NA,26,10,189,5,174,11
2022-11-14 14:57:41,11,Escanaba River Bridge,45.794878,-87.07607,36,41,19,12,199,3,239,9
2022-11-14 14:00:02,12,ESS#4 Sherman,44.445858,-85.698384,34,NA,25,10,NA,NA,NA,NA
2022-11-14 14:00:02,13,M79MM0495 Hastings,42.610004,-85.263515,36,NA,24,10,159,4,144,7
2022-11-14 14:00:03,14,I94MM1083B Marshall,42.297782,-84.999126,37,NA,22,10,201,2,180,7
2022-11-14 13:59:59,15,Covington Site 6,46.41708,-88.4935,31,NA,21,10,172,3,179,7
2022-11-14 14:00:00,16,Manistique T21,45.96703814,-86.20269854,34,40,22,NA,193,1,150,5
2022-11-14 13:59:58,17,I69MM0088 Coldwater,41.877648,-84.990414,36,NA,22,7,116,2,149,6
2022-11-14 14:00:03,18,South Haven - i196mm0200,42.404641,-86.25104,35,NA,25,10,101,5,99,8
2022-11-14 13:58:29,19,US31MM0470 Holland,42.751002,-86.118785,35,NA,26,10,130,7,132,11
2022-11-14 14:59:57,20,US131MM1412 Constantine,41.816024,-85.662682,37,NA,24,10,132,5,134,8
2022-11-14 14:00:04,22,US131MM0610 Wayland,42.62936,-85.662635,38,NA,25,10,165,2,173,8
2022-11-14 14:00:03,24,T15 Trenary ESS,46.15847333,-86.97997464,32,NA,19,10,165,2,168,8
2022-11-14 13:59:34,25,Dafter T26,46.37466667,-84.4344333,32,NA,22,10,43,2,355,5
2022-11-14 13:59:26,26,MI-02 Glennie,44.4511,-83.6886,35,NA,13,12,35,2,39,5
2022-11-14 15:00:05,27,Golden Lake,46.16046,-88.87984,26,33,16,2 1/2,153,3,130,8
2022-11-14 15:00:02,28, ESS #7 Kwalloon Lake US131MM0122,45.28292,-84.939561,33,40,22,7,NA,NA,NA,NA
2022-11-14 14:00:03,29,I94MM0006B New Buffalo,41.767521,-86.739658,40,NA,23,10,104,5,100,11
2022-11-14 13:59:58,30,Arnheim T6,46.9534,-88.453,33,NA,27,10,133,3,121,11
2022-11-14 13:59:59,32,ESS 2 Cadillac South,44.166987,-85.438533,34,NA,22,6,122,2,111,5
2022-11-14 14:00:02,33,ESS 2 Merriweather,46.54878,-89.62556,27,NA,24,3/4,156,3,161,11
2022-11-14 14:59:58,34,M134MM0169 Cedarville,45.9995,-84.36333,33,44,22,NA,213,2,203,5
2022-11-14 15:00:07,36,Reed City,43.88729,-85.52686,36,NA,22,3,90,3,143,6
2022-11-14 14:00:03,37,T2 Rockland,46.7249,-89.1509,27,NA,22,10,163,3,134,8
2022-11-14 15:00:06,38,Site 7 Newberry,46.30378,-85.26,NA,42,23,NA,NA,NA,NA,NA
2022-11-14 13:59:57,39,I94MM0340B Benton Harbor,42.132851,-86.370088,37,NA,24,4,94,3,98,6
2022-11-14 14:00:02,40,ESS 1 I-75 at Levering Rd,45.63515,-84.635192,33,41,23,10,204,NA,265,4
2022-11-14 15:00:00,42,Site 4 Watersmeet,46.26303,-89.17819,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 14:58:11,43,M94MM0001 Shingleton,46.33225,-86.46589,33,NA,23,NA,136,2,110,7
2022-11-14 14:00:04,44,T4 Nisula,46.7658,-88.9452,29,NA,23,10,103,1,103,5
2022-11-14 15:00:02,45,MI-01 Brevort,46.00841,-85.00555,34,46,20,NA,209,5,222,10
2022-11-14 15:00:08,46,ESS 8 - Paradise,46.60047,-85.22383,30,35,27,10,55,1,106,7
2022-11-14 15:00:04,48,MI-02 Kalkaska,44.7166,-85.1906,34,NA,18,12,210,4,216,9
2022-11-14 14:00:04,49,I94MM0460 Hartford,42.192917,-86.1657,38,NA,26,10,132,2,84,7
2022-11-14 15:00:05,50,US41MM0001 Phoenix,47.38878,-88.27761,28,NA,25,1/8,89,4,82,12
2022-11-14 15:00:06,51,Site # 2 - Maple City,44.8063,-85.8963,34,NA,24,12,360,0,222,5
2022-11-14 14:00:08,52,Eastport,45.1074,-85.3521,36,NA,24,10,125,2,165,5
2022-11-14 14:59:58,53,DeTour,45.97233,-84.08558,33,NA,22,10,320,1,295,3
2022-11-14 14:00:28,54,West Branch,44.24511,-84.22731,35,NA,19,7,270,1,302,4
2022-11-14 14:00:03,56,MI-01 Rapid River,45.9261,-86.9837,34,45,20,10,165,4,143,9
2022-11-14 15:00:08,57,MI-02 Elmira,45.075,-84.8982,33,NA,18,10,35,1,65,2
2022-11-14 14:00:08,58,Lachine,45.0675,-83.7169,36,NA,24,7,360,0,342,4
2022-11-14 14:00:09,61,Ludington,43.95574,-86.33909,36,NA,25,7,90,3,106,5
2022-11-14 14:00:02,62,Twin Lakes,46.88494,-88.8637,28,NA,23,NA,120,2,113,5
2022-11-14 14:00:04,64,ESS Site 10 Ontonagon,46.86689,-89.31436,30,38,25,5,149,3,157,8
2022-11-14 14:00:06,65,MI-01 Harvey,46.48812,-87.23149,34,36,17,4,117,2,116,7
2022-11-14 15:00:05,66,MI-02 Curran,44.7265,-83.8083,37,NA,10,10,235,5,230,6
2022-11-14 15:00:10,67,St. Ignace,45.89735,-84.74475,NA,42,NA,NA,NA,NA,NA,NA
2022-11-14 15:00:04,68,T17 Sundell,46.34745833,-87.11594722,31,NA,26,10,104,0,89,3
2022-11-14 15:00:27,69,WELLSTON ESS SIte #7,44.2227,-85.8053,36,NA,24,12,245,2,231,3
2022-11-14 14:00:05,70,MI-01 Engadine,46.10089,-85.6178,34,42,18,2 3/4,27,2,20,4
2022-11-14 14:00:03,71,Michigamme,46.53887,-88.12978,30,NA,15,12,135,2,99,6
2022-11-14 15:00:03,72,Trout Creek T3,46.47888,-88.99046,28,NA,22,2,141,2,169,9
2022-11-14 13:59:58,76,St12 Cedar River,45.55023131,-87.26991195,35,NA,20,10,222,2,198,7
2022-11-14 14:00:06,79,Cooks,45.9096,-86.48062,34,42,24,NA,200,1,194,6
2022-11-14 14:59:58,81,T5 Calumet,47.21913,-88.458,27,30,26,1/2,83,2,93,4
2022-11-14 15:00:12,82,Wakefield,46.4773,-89.9519,25,NA,23,3/4,123,4,129,8
2022-11-14 15:00:06,83,Gwinn,46.27616,-87.41586,30,39,20,NA,137,3,154,6
2022-11-14 14:00:04,84,Rudyard,46.18625,-84.56087,34,42,6,6,353,2,333,2
2022-11-14 14:00:03,85,Hermansville,45.75189,-87.6825,32,40,17,10,0,1,78,5
2022-11-14 14:00:04,86,T9 Republic,46.25009,-88.01069,30,NA,20,10,158,1,199,7
2022-11-14 15:00:08,87,Presque Isle # 32,45.331,-83.5754,33,NA,28,12,55,3,77,6
2022-11-14 14:59:59,88,Silver City,46.83028,-89.56828,33,NA,22,5,160,3,153,9
2022-11-14 14:59:59,89,T22 Blaney Park,46.1006,-85.9267,34,NA,20,10,77,0,160,3
2022-11-14 15:00:03,90,I94MM0844B Galesburg,42.271174,-85.441124,38,NA,25,10,186,2,181,7
2022-11-14 13:59:55,91,Gaylord West AWS#1,45.061387,-84.782222,NA,39,NA,NA,NA,NA,NA,NA
2022-11-14 14:48:09,92,Cut River Bridge,46.044314,-85.12423,35,NA,24,NA,156,3,162,5
2022-11-14 13:59:54,94,Kalamazoo,42.23807,-85.677811,38,NA,22,12,NA,NA,NA,NA
2022-11-14 15:00:05,95,Fife Lake,44.5123,-85.4022,33,NA,26,10,60,3,60,5
2022-11-14 13:59:55,96,MANISTEE Site # 8,44.2198,-86.3088,36,NA,31,7,105,3,113,4
2022-11-14 15:00:23,97,MI-03 US-31 at 31BR,43.25075,-86.20448,37,42,23,12,NA,NA,NA,NA
2022-11-14 14:58:46,98,MI-03 Coopersville,43.05335,-85.90804,36,45,23,12,170,7,178,12
2022-11-14 14:00:14,99,MI-03 US-31 at I-96,43.17153,-86.20579,36,42,22,12,349,8,356,11
2022-11-14 14:59:59,103,I-75 @ Square Lake Road,42.614312,-83.233604,38,44,19,NA,250,3,257,8
2022-11-14 15:00:06,110,Escanaba River Bridge,45.794878,-87.07607,36,41,19,12,198,3,215,8
2022-11-14 14:59:59,121,MDOT site,44.7556,-85.51966,37,40,26,12,218,2,243,5
2022-11-14 14:00:10,124,ESS 1 MM-22 AT NORTH EAGLE HWY,45.05765,-85.69938,35,99,25,12,76,1,74,4
2022-11-14 14:00:09,125,ESS 2 - M-32 AT COUNTY RD 491,44.96178,-84.28186,34,48,16,12,NA,NA,NA,NA
2022-11-14 14:00:02,126,ESS 3  I-75 NORTH OF EXIT 215,44.28402,-84.32824,NA,42,NA,NA,NA,NA,NA,NA
2022-11-14 15:00:04,127,BDWS BRIDGE 1 - E 50 RD - US 131 M-MM 174.2,44.17932,-85.42504,NA,35,NA,NA,NA,NA,NA,NA
2022-11-14 14:00:07,128,B-2  M115 at N River Road,43.979868,-85.083738,34,43,21,12,100,1,123,3
2022-11-14 15:00:07,132,B-3  M-20 at Costabella Ave,43.595634,-85.085774,35,42,18,12,323,2,287,4
2022-11-14 15:00:07,133,B-8  US-10 at M-47,43.59716,-84.139437,35,42,22,12,241,1,236,4
2022-11-14 14:00:03,134,B-15,43.177376,-83.769255,36,43,17,12,357,3,74,6
2022-11-14 13:58:16,135,B-17,42.80168,-83.730006,36,44,17,12,11,4,318,10
2022-11-14 14:00:02,136,B-19,43.009118,-83.679774,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 14:00:01,137,B-21  I-69 at M-24,43.024745,-83.322205,NA,39,NA,NA,NA,NA,NA,NA
2022-11-14 15:00:08,138,B-22 WB I-69 Rest Area W of Capac,42.992582,-82.959523,35,42,18,12,197,2,167,7
2022-11-14 14:00:22,139, B-27 I-75 at Zilwaukee Bridge,43.48901,-83.925009,36,41,22,12,23,2,80,7
2022-11-14 14:00:07,140,B-99 I-675 at Henry Marsh Bridge,43.440276,-83.948587,36,42,22,12,0,1,140,2
2022-11-14 14:59:59,141,M-1,42.774375,-83.526573,36,46,14,12,310,2,336,5
2022-11-14 14:00:06,142,M-2,42.868855,-83.295864,35,43,16,12,37,3,16,6
2022-11-14 14:59:57,143,M-5,42.477155,-83.113198,38,44,18,NA,NA,NA,NA,NA
2022-11-14 13:59:59,144,M-1,42.707172,-82.774397,37,45,19,12,159,3,135,6
2022-11-14 14:58:04,145,M-1,42.367718,-83.545674,37,48,17,12,165,1,230,6
2022-11-14 14:00:11,146,M-9,42.341591,-83.4415,37,46,17,12,229,1,192,6
2022-11-14 15:00:00,147,M-9,42.275913,-83.160324,38,48,18,12,198,5,198,11
2022-11-14 14:59:57,149,M-11,42.21912,-83.54002,38,46,19,NA,NA,NA,NA,NA
2022-11-14 13:59:55,150,M-13,42.640709,-83.239648,38,44,17,NA,NA,NA,NA,NA
2022-11-14 14:59:55,151,M-14,42.453832,-83.430961,38,45,18,NA,NA,NA,NA,NA
2022-11-14 13:59:59,152,M-18,42.555847,-82.859558,36,46,19,12,109,4,85,8
2022-11-14 14:00:02,153,M-19,42.496231,-82.918015,37,NA,19,12,154,4,150,8
2022-11-14 13:59:55,154,M-22,42.187557,-83.243858,39,NA,19,NA,NA,NA,NA,NA
2022-11-14 14:58:28,155,M-24,42.383812,-83.478035,NA,NA,NA,12,NA,NA,NA,NA
2022-11-14 15:00:03,156,I75N @ Crooks,42.605172,-83.170011,38,47,17,12,272,2,279,8
2022-11-14 15:00:07,157,I75S-MM060.1,42.4604209,-83.1060032,39,47,19,12,11,3,13,9
2022-11-14 14:59:54,1,I75MM2638-ESS,44.785642,-84.715639,NA,NA,NA,10,NA,NA,NA,NA
2022-11-14 14:59:56,2,I75SMM2834-RPU,45.0549111,-84.6885,NA,39,NA,10,NA,NA,NA,NA
2022-11-14 15:59:57,4,Kalaska East M-72 at Sunset Trail,44.713161,-84.979797,34,NA,19,NA,NA,NA,NA,NA
2022-11-14 14:59:55,5,Interlochen ESS#5,44.658686,-85.815533,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 15:59:59,7,AWS #2 I-75 at Trowbridge,45.229483,-84.587187,35,37,19,NA,NA,NA,NA,NA
2022-11-14 15:59:56,9,Negaune,46.5346,-87.5278,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 14:59:57,10,US12MM6149 Edwardsburg,41.788123,-86.127571,38,NA,27,10,173,7,165,11
2022-11-14 15:57:39,11,Escanaba River Bridge,45.794878,-87.07607,35,39,21,12,177,2,222,8
2022-11-14 16:00:02,12,ESS#4 Sherman,44.445858,-85.698384,34,NA,25,10,NA,NA,NA,NA
2022-11-14 16:00:02,13,M79MM0495 Hastings,42.610004,-85.263515,36,NA,24,10,159,4,144,7
2022-11-14 15:00:03,14,I94MM1083B Marshall,42.297782,-84.999126,36,NA,22,10,135,3,134,5
2022-11-14 14:59:59,15,Covington Site 6,46.41708,-88.4935,29,NA,23,5,172,4,179,7
2022-11-14 15:00:00,16,Manistique T21,45.96703814,-86.20269854,NA,38,21,NA,100,2,108,5
2022-11-14 14:59:59,17,I69MM0088 Coldwater,41.877648,-84.990414,36,NA,22,7,129,2,138,6
2022-11-14 15:00:02,18,South Haven - i196mm0200,42.404641,-86.25104,36,NA,24,10,92,4,97,6
2022-11-14 14:58:30,19,US31MM0470 Holland,42.751002,-86.118785,35,NA,26,10,141,4,148,7
2022-11-14 15:59:56,20,US131MM1412 Constantine,41.816024,-85.662682,37,NA,24,10,152,6,151,9
2022-11-14 16:00:04,22,US131MM0610 Wayland,42.62936,-85.662635,38,NA,25,10,165,2,173,8
2022-11-14 16:00:04,24,T15 Trenary ESS,46.15847333,-86.97997464,32,NA,19,10,165,2,168,8
2022-11-14 15:00:02,25,Dafter T26,46.37466667,-84.4344333,32,NA,22,10,41,3,49,5
2022-11-14 14:59:26,26,MI-02 Glennie,44.4511,-83.6886,35,NA,15,12,285,0,188,1
2022-11-14 15:00:05,27,Golden Lake,46.16046,-88.87984,26,33,18,2 3/4,130,2,160,6
2022-11-14 16:00:02,28, ESS #7 Kwalloon Lake US131MM0122,45.28292,-84.939561,34,41,22,10,NA,NA,NA,NA
2022-11-14 16:00:03,29,I94MM0006B New Buffalo,41.767521,-86.739658,40,NA,23,10,104,5,100,11
2022-11-14 15:59:59,30,Arnheim T6,46.9534,-88.453,33,NA,27,10,133,3,121,11
2022-11-14 14:59:59,32,ESS 2 Cadillac South,44.166987,-85.438533,34,NA,22,6,124,2,89,4
2022-11-14 16:00:02,33,ESS 2 Merriweather,46.54878,-89.62556,27,NA,24,3/4,156,3,161,11
2022-11-14 14:59:58,34,M134MM0169 Cedarville,45.9995,-84.36333,33,40,21,NA,99,2,97,6
2022-11-14 14:59:55,36,Reed City,43.88729,-85.52686,36,NA,21,3,110,2,138,4
2022-11-14 16:00:03,37,T2 Rockland,46.7249,-89.1509,27,NA,22,10,163,3,134,8
2022-11-14 16:00:07,38,Site 7 Newberry,46.30378,-85.26,NA,43,24,NA,NA,NA,NA,NA
2022-11-14 14:59:58,39,I94MM0340B Benton Harbor,42.132851,-86.370088,38,NA,25,4,110,3,77,8
2022-11-14 15:00:03,40,ESS 1 I-75 at Levering Rd,45.63515,-84.635192,33,40,23,10,108,2,101,5
2022-11-14 15:00:00,42,Site 4 Watersmeet,46.26303,-89.17819,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 14:58:11,43,M94MM0001 Shingleton,46.33225,-86.46589,33,NA,25,NA,148,2,197,4
2022-11-14 16:00:05,44,T4 Nisula,46.7658,-88.9452,29,NA,23,10,103,1,103,5
2022-11-14 15:00:02,45,MI-01 Brevort,46.00841,-85.00555,34,42,18,NA,94,0,85,2
2022-11-14 15:00:08,46,ESS 8 - Paradise,46.60047,-85.22383,29,32,27,10,74,1,37,5
